‰‡Ú‡;»ÕÕ ÔÎ‡Ú.; ¡ ;—‡Î¸‰Ó
01.01.2015;266017404;18210606032040000110;-8,91
01.01.2015;266018373;18210909020070000110;-21078,92
01.01.2015;266018856;18210602010020000110;-4,36
01.01.2015;266019240;18210909030080000110;-2033,01
01.01.2015;266019240;18210606032040000110;-43605,26
01.01.2015;266019240;18210909010010000110;-4485,71
01.01.2015;266019240;18210602010020000110;-1,35
01.01.2015;266019240;18210909020070000110;-1908,64
01.01.2015;266018430;18210602010020000110;-4,45
01.01.2015;266025927;18210604011020000110;-1000
01.01.2015;266010575;18210604011020000110;-1690,52
01.01.2015;266010575;18210101012020000110;-285,7
01.01.2015;266010575;18210501022010000110;-63037,25
01.01.2015;266010575;18210909010010000110;-34481,14
01.01.2015;266010575;18210101011010000110;-192,9
01.01.2015;266010575;18210602010020000110;-1027,67
01.01.2015;266010575;18210102010010000110;-465818,57
01.01.2015;266010575;18210301000010000110;-3000
01.01.2015;266010575;18211603010010000140;-400
01.01.2015;266018091;18210602010020000110;-1000,18
01.01.2015;266018091;18210909030080000110;-62,04
01.01.2015;266028011;18210301000010000110;-100
01.01.2015;266028011;18210101011010000110;-1440,77
01.01.2015;266028011;18210909010010000110;-10731,58
01.01.2015;266028011;18210909030080000110;-313,35
01.01.2015;266028011;18210602010020000110;-256375,11
01.01.2015;266028011;18210606032040000110;-1000
01.01.2015;266028011;18210101012020000110;-3493,73
01.01.2015;266025998;18210101011010000110;-100
01.01.2015;266025998;18210101012020000110;-900
01.01.2015;266025998;18210604011020000110;-2056,29
01.01.2015;266025998;18210602010020000110;-3175,58
01.01.2015;266025998;18211603010010000140;-200
01.01.2015;266025998;18210301000010000110;-1000
01.01.2015;266035548;18210602010020000110;-16,57
01.01.2015;266035548;18210101011010000110;-8,35
01.01.2015;266035548;18210301000010000110;-1000
01.01.2015;266035548;18210101012020000110;-390,49
01.01.2015;266004733;18210908020060000140;-2181,46
01.01.2015;266014210;18210908020060000140;-90,8
01.01.2015;2014030545;18210102010010000110;-1346,95
01.01.2015;2014030545;18210102010010000110;-1150,95
01.01.2015;2014030545;18210102010010000110;-1534,5
01.01.2015;261009022;18210907032040000110;-2,34
01.01.2015;261009022;18210606032040000110;-4187,67
01.01.2015;266027811;18210909020070000110;-12
01.01.2015;266027811;18210909030080000110;-12
01.01.2015;266027811;18211603010010000140;-400
01.01.2015;266033043;18210301000010000110;-0,52
01.01.2015;266990290;18210101012020000110;-900
01.01.2015;266990290;18210101011010000110;-100
01.01.2015;266029304;18210909030080000110;-0,02
01.01.2015;266027561;18210909030080000110;-0,19
01.01.2015;266015453;18210703000010000110;-0,09
01.01.2015;266990050;18210101012020000110;-73
01.01.2015;266990050;18210101011010000110;-27
01.01.2015;266990050;18210909020070000110;-12
01.01.2015;266990050;18210909030080000110;-11
01.01.2015;266990050;18210909010010000110;-77
01.01.2015;266005303;18210301000010000110;-68964,65
01.01.2015;266005303;18210908030070000140;-10020,11
01.01.2015;266005303;18210905050010000110;-8517,15
01.01.2015;266005303;18210908020060000140;-2174,99
01.01.2015;266026215;18210301000010000110;-100
01.01.2015;266017838;18210301000010000110;-100
01.01.2015;266031127;18210501011010000110;-440,94
01.01.2015;266014146;18210904030010000110;-5,08
01.01.2015;266013505;18210301000010000110;-136,73
01.01.2015;266005335;18210908020060000140;-36
01.01.2015;266001732;18210908020060000140;-43
01.01.2015;266005110;18210703000010000110;-0,17
01.01.2015;266005110;18210904010020000110;-0,32
01.01.2015;266005110;18210101011010000110;-0,29
01.01.2015;266005110;18210907032040000110;-2,18
01.01.2015;266005110;18210301000010000110;-0,47
01.01.2015;266005110;18210904030010000110;-0,02
01.01.2015;266003296;18210101012020000110;-21612,26
01.01.2015;266003296;18210101011010000110;-13583,18
01.01.2015;266003296;18210906010020000110;-2192,49
01.01.2015;266003296;18210901020040000110;-14293,87
01.01.2015;266003296;18210908040080000140;-15,97
01.01.2015;266003296;18210904030010000110;-3647,01
01.01.2015;266003296;18210908060010000140;-1,76
01.01.2015;266003296;18210604011020000110;-19211,66
01.01.2015;266003296;18210904020020000110;-289,44
01.01.2015;266003296;18210905050010000110;-369,06
01.01.2015;266003296;18210301000010000110;-51888,91
01.01.2015;266008583;18210904030010000110;-975,55
01.01.2015;266008583;18210908060010000140;-374,89
01.01.2015;266008583;18210908040080000140;-933,51
01.01.2015;266008583;18210703000010000110;-17,35
01.01.2015;266008583;18210907052040000110;-1726,08
01.01.2015;266008583;18210907032040000110;-531,44
01.01.2015;266008583;18210906010020000110;-5329,77
01.01.2015;266008583;18210301000010000110;-13543,94
01.01.2015;266003056;18210301000010000110;-80571,37
01.01.2015;266003056;18210907032040000110;-0,03
01.01.2015;266003056;18210906010020000110;-0,23
01.01.2015;266003056;18210904010020000110;-0,67
01.01.2015;266003056;18210908030070000140;-47,75
01.01.2015;266007910;18210904010020000110;-429,73
01.01.2015;266007910;18210301000010000110;-3674,89
01.01.2015;266007910;18210907032040000110;-296,31
01.01.2015;266007910;18210905050010000110;-144,93
01.01.2015;266007910;18210904030010000110;-557,81
01.01.2015;266007910;18210908030070000140;-10650,53
01.01.2015;266007910;18210908060010000140;-243,19
01.01.2015;266007910;18210908040080000140;-1002,61
01.01.2015;266007910;18210907052040000110;-135,62
01.01.2015;266007910;18210908020060000140;-2139,86
01.01.2015;266004620;18210908030070000140;-85,56
01.01.2015;266004620;18210908020060000140;-804,43
01.01.2015;266008400;18210606032040000110;-79,25
01.01.2015;266008400;18210604011020000110;-5,82
01.01.2015;266008400;18210501011010000110;-146,72
01.01.2015;266026222;18210606022040000110;-617,7
01.01.2015;266031254;18210909020070000110;-0,12
01.01.2015;266031254;18210909010010000110;-0,04
01.01.2015;266031254;18210909030080000110;-2,07
01.01.2015;266031254;18210602010020000110;-4,62
01.01.2015;266031254;18210606032040000110;-557,57
01.01.2015;266018969;18210602010020000110;-0,1
01.01.2015;266015911;18211603010010000140;-150
01.01.2015;266015911;18210604011020000110;-601,55
01.01.2015;266019169;18210602010020000110;-18,02
01.01.2015;266019169;18210909030080000110;-429,46
01.01.2015;266019169;18210909010010000110;-378,68
01.01.2015;266018461;18210604011020000110;-1896,52
01.01.2015;266018461;18210602010020000110;-11,04
01.01.2015;266017210;18210602010020000110;-1,73
01.01.2015;266017210;18210606032040000110;-74,08
01.01.2015;266017210;18210604011020000110;-268,61
01.01.2015;266019521;18210904010020000110;-2,01
01.01.2015;266019521;18210901020040000110;-0,48
01.01.2015;266019521;18210907032040000110;-2,19
01.01.2015;266019521;18210907012040000110;-0,62
01.01.2015;266019521;18210301000010000110;-0,38
01.01.2015;266019521;18210301000010000110;-27597,3
01.01.2015;266005230;18210909010010000110;-380186,51
01.01.2015;266005230;18210101011010000110;0
01.01.2015;266005230;18210301000010000110;-7242200,71
01.01.2015;266005230;18210602010020000110;-443349,32
01.01.2015;266005230;18210101012020000110;0
01.01.2015;266005230;18210301000010000110;-306
01.01.2015;266005230;18210909030080000110;-20028,25
01.01.2015;266005230;18210604011020000110;-6911,61
01.01.2015;266005230;18211603010010000140;0
01.01.2015;266034713;18210604011020000110;-12,49
01.01.2015;266034713;18210501011010000110;-34156,37
01.01.2015;266005536;18210909030080000110;-4594,27
01.01.2015;266005536;18210906010020000110;-1724,97
01.01.2015;266005536;18210101011010000110;-1934,97
01.01.2015;266005536;18210604011020000110;-2220,75
01.01.2015;266005536;18210301000010000110;-29222,96
01.01.2015;266005536;18210901020040000110;-1188,34
01.01.2015;266005536;18210101012020000110;-3369,3
01.01.2015;266005536;18210909010010000110;-31052,09
01.01.2015;266005536;18210907032040000110;-889,14
01.01.2015;266005536;18210904020020000110;-0,2
01.01.2015;266005536;18210904030010000110;-1841,41
01.01.2015;266005536;18210909020070000110;-4093,36
01.01.2015;266005536;18210904010020000110;-8976,63
01.01.2015;266005536;18210602010020000110;-2783,18
01.01.2015;266016270;18210604011020000110;-50,2
01.01.2015;266001651;18211603010010000140;-200
01.01.2015;266022370;18210604011020000110;-750,37
01.01.2015;266022411;18210909030080000110;-0,03
01.01.2015;266022411;18210901020040000110;-127,04
01.01.2015;266022411;18210602010020000110;-2,81
01.01.2015;266022411;18210501011010000110;-13299,3
01.01.2015;266022411;18210604011020000110;-388,6
01.01.2015;266023711;18210909020070000110;-6
01.01.2015;266023711;18210909030080000110;-6
01.01.2015;266023711;18210602010020000110;-260,17
01.01.2015;266000104;18210901020040000110;-134,49
01.01.2015;266000104;18210904030010000110;-267,39
01.01.2015;266000104;18210904010020000110;-223,98
01.01.2015;266000104;18210502020020000110;-2697,95
01.01.2015;266000104;18211603010010000140;-50
01.01.2015;266000104;18210906010020000110;-43389,19
01.01.2015;266000104;18210907032040000110;-800,68
01.01.2015;266000104;18210907052040000110;-4680
01.01.2015;266000104;18210301000010000110;-19763,77
01.01.2015;266002905;18210908040080000140;-230923,79
01.01.2015;266002905;18210101012020000110;-6772
01.01.2015;266020870;18210101012020000110;-1800
01.01.2015;266020870;18210909030080000110;-31054,66
01.01.2015;266020870;18210101011010000110;-200
01.01.2015;266020870;18210602010020000110;-96751,24
01.01.2015;266020870;18210301000010000110;-46100
01.01.2015;266020870;18210102010010000110;0
01.01.2015;266020870;18211603010010000140;-800
01.01.2015;266020870;18210909010010000110;-181993,72
01.01.2015;266020870;18210602020020000110;-6172
01.01.2015;266020870;18210909020070000110;-31629,45
01.01.2015;266020870;18210604011020000110;-1451,65
01.01.2015;266013103;18210102010010000110;-3650,23
01.01.2015;266006473;18210602010020000110;-330,04
01.01.2015;266006473;18210604011020000110;-611,89
01.01.2015;266006473;18210301000010000110;-27958,03
01.01.2015;266006473;18210606012040000110;-200,22
01.01.2015;266006473;18210301000010000110;-90800,93
01.01.2015;266006473;18210101012020000110;-25084,93
01.01.2015;266006473;18210102010010000110;-1095828,26
01.01.2015;266020950;18210602010020000110;-70,75
01.01.2015;266020950;18210301000010000110;-39475,78
01.01.2015;266007903;18210907052040000110;-0,16
01.01.2015;266007903;18210301000010000110;-26,69
01.01.2015;266007903;18210301000010000110;-15666,06
01.01.2015;266007903;18210908020060000140;-559
01.01.2015;266007903;18210908030070000140;-935,16
01.01.2015;266007903;18210907012040000110;-100
01.01.2015;266007903;18211603010010000140;-100
01.01.2015;266006787;18210301000010000110;-4,78
01.01.2015;266008520;18210908040080000140;0
01.01.2015;266008520;18210908020060000140;-4,59
01.01.2015;266000263;18210909030080000110;-101,77
01.01.2015;266000263;18210908030070000140;-22,68
01.01.2015;266000263;18210909020070000110;-997,02
01.01.2015;266000263;18210908040080000140;-0,31
01.01.2015;266000263;18210904052040000110;-7,16
01.01.2015;266008181;18210909010010000110;-0,89
01.01.2015;266008181;18210907032040000110;-271,07
01.01.2015;266008181;18210909030080000110;-0,17
01.01.2015;266005575;18210604011020000110;-20,3
01.01.2015;266005575;18210301000010000110;-299092,2
01.01.2015;266005575;18210703000010000110;-0,23
01.01.2015;266008431;18211603010010000140;-50
01.01.2015;266008431;18210101011010000110;-7573,37
01.01.2015;266008431;18210502010020000110;-0,77
01.01.2015;266008431;18210907052040000110;-23211,15
01.01.2015;266008431;18210101012020000110;-5,43
01.01.2015;266008431;18210901020040000110;-198
01.01.2015;266002609;18211603010010000140;-50
01.01.2015;266002609;18210908020060000140;-7
01.01.2015;266005092;18210904010020000110;-1179,43
01.01.2015;266005092;18210908020060000140;-64
01.01.2015;266005092;18210301000010000110;-26416,81
01.01.2015;266005092;18210901020040000110;-140,42
01.01.2015;266005092;18210904030010000110;-39,54
01.01.2015;266005092;18210905050010000110;-4172,18
01.01.2015;266005092;18210101011010000110;-364,31
01.01.2015;266005092;18210101012020000110;-477,24
01.01.2015;266016055;18210602010020000110;-39879,42
01.01.2015;266016055;18210604011020000110;-5206,98
01.01.2015;266990109;18210501011010000110;-500
01.01.2015;266015679;18210301000010000110;-1000
01.01.2015;266003017;18210101012020000110;-22729,27
01.01.2015;266003017;18210101011010000110;-17264,15
01.01.2015;266003017;18210301000010000110;-10636,49
01.01.2015;266003017;18210908040080000140;-800,05
01.01.2015;266003017;18210908060010000140;-90,6
01.01.2015;266003017;18210905050010000110;-845,37
01.01.2015;266003017;18210901020040000110;-6924,33
01.01.2015;266003017;18210102010010000110;-861,99
01.01.2015;266006586;18210301000010000110;-60,89
01.01.2015;266011321;18210101011010000110;-2625,8
01.01.2015;266011321;18210907052040000110;-9,16
01.01.2015;266011321;18210101012020000110;-4515,99
01.01.2015;266011321;18210905050010000110;-2501,9
01.01.2015;266011321;18210907012040000110;-1,45
01.01.2015;266011321;18210907032040000110;-36,89
01.01.2015;266011321;18210102010010000110;-28719,42
01.01.2015;266011321;18210301000010000110;-1586,76
01.01.2015;266011321;18210906010020000110;-5889,42
01.01.2015;266011321;18210904010020000110;-16909,62
01.01.2015;266011321;18210904030010000110;-3267,54
01.01.2015;278038737;18211603010010000140;-500
01.01.2015;263012870;18210102010010000110;-10403
01.01.2015;266011265;18210908030070000140;-29
01.01.2015;266011265;18210602010020000110;-3,98
01.01.2015;266017771;18210602010020000110;-519,19
01.01.2015;266011459;18210904020020000110;-29,39
01.01.2015;266022115;18210301000010000110;-73963
01.01.2015;266022115;18210102010010000110;-11406
01.01.2015;266022115;18210602010020000110;-179,12
01.01.2015;266019095;18210602010020000110;-5,41
01.01.2015;266019095;18210301000010000110;-36,52
01.01.2015;266024144;18210501021010000110;-4372,05
01.01.2015;268041064;18210502010020000110;-18236,73
01.01.2015;276046108;18210101012020000110;-1652,36
01.01.2015;1650244278;18210101012020000110;-2327,58
01.01.2015;7718684840;18210101012020000110;-30529,6
01.01.2015;7708153631;18210604011020000110;-165,09
01.01.2015;5638027010;18210101012020000110;-4,43
01.01.2015;7708176614;18210101012020000110;-562417,7
01.01.2015;261014978;18210502010020000110;-14,49
01.01.2015;7714837982;18210604011020000110;-80,18
01.01.2015;254012546;18211603010010000140;-200
01.01.2015;275025955;18210901020040000110;-13,23
01.01.2015;7719646847;18210604011020000110;-25210,47
01.01.2015;7716526213;18210101012020000110;-0,01
01.01.2015;278144809;18210502010020000110;-5695
01.01.2015;278144809;18210604011020000110;-1442,6
01.01.2015;278124390;18210502010020000110;-25,84
01.01.2015;7733705928;18210101012020000110;-6,63
01.01.2015;7708668020;18210101012020000110;-1,53
01.01.2015;7712036391;18210604011020000110;-46,23
01.01.2015;7719524655;18210605000020000110;-1620844,12
01.01.2015;278092124;18210101012020000110;-2811,01
01.01.2015;274078457;18210901020040000110;-0,83
01.01.2015;274078457;18210907012040000110;-5,94
01.01.2015;278145143;18210604011020000110;-6,83
01.01.2015;266033396;18210502010020000110;-1000
01.01.2015;278097404;18210907012040000110;-189,88
01.01.2015;276073895;18210901020040000110;-69,06
01.01.2015;276073895;18210101012020000110;-98154,71
01.01.2015;277124694;18210101012020000110;-0,12
01.01.2015;7725238003;18210502020020000110;-59888,34
01.01.2015;7725238003;18210907032040000110;-197,59
01.01.2015;274078785;18210604011020000110;-41444,48
01.01.2015;274078785;18210602010020000110;-82,98
01.01.2015;268021519;18210907032040000110;-67,28
01.01.2015;268021519;18210904010020000110;-37,42
01.01.2015;268021519;18210602010020000110;-134,66
01.01.2015;268021519;18210101012020000110;-71,34
01.01.2015;266023824;18210905030010000110;-344,23
01.01.2015;266022612;18210908030070000140;-0,17
01.01.2015;266010222;18211603010010000140;-200
01.01.2015;266010776;18210904030010000110;-66,69
01.01.2015;266010776;18210301000010000110;-3801,83
01.01.2015;266010776;18210905050010000110;-758,89
01.01.2015;266013858;18210908020060000140;-18
01.01.2015;266013858;18210908030070000140;-249,26
01.01.2015;4401143268;18210502010020000110;-933,22
01.01.2015;7805651216;18210502010020000110;-5906,11
01.01.2015;278083560;18211606000010000140;-30000
01.01.2015;261014978;18210502020020000110;-5,79
01.01.2015;261014978;18210502010020000110;-31001,08
01.01.2015;261014978;18210502010020000110;-36,03
01.01.2015;261014978;18210502010020000110;-9,1
01.01.2015;266041661;18210101012020000110;-1263,25
01.01.2015;266041661;18210101011010000110;-69,26
01.01.2015;266035629;18210501011010000110;-1368,8
01.01.2015;2224146970;18210301000010000110;-0,01
01.01.2015;277105130;18210606032040000110;-3884,47
01.01.2015;277105130;18211603010010000140;-600
01.01.2015;277105130;18210602010020000110;-1622,05
01.01.2015;274141540;18210502010020000110;-18,62
01.01.2015;266033710;18210101011010000110;-540,48
01.01.2015;266033710;18210101012020000110;-4871,86
01.01.2015;266035749;18210101011010000110;-0,7
