ƒ‡Ú‡;»ÌÌ; ¡ ;—‡Î¸‰Ó
01.03.2015;0266001299;18210604011020000110;-2524210,46
01.03.2015;0266001299;18210904030010000110;0
01.03.2015;0266001299;18210907052040000110;0
01.03.2015;0266001299;18210905050010000110;0
01.03.2015;0266001299;18211603010010000140;-10300
01.03.2015;0266001299;18210101012020000110;-21418,98
01.03.2015;0266001299;18210301000010000110;-1244313,87
01.03.2015;0266001299;18210901020040000110;0
01.03.2015;0266001299;18210908060010000140;0
01.03.2015;0266001299;18210102010010000110;-3578656,76
01.03.2015;0266001299;18210904010020000110;0
01.03.2015;0266001299;18210602020020000110;-127987,18
01.03.2015;0266001299;18210909010010000110;-78816,85
01.03.2015;0266001299;18210908030070000140;0
01.03.2015;0266033734;18210501011010000110;-397,1
01.03.2015;0266020573;18210604011020000110;-15687,14
01.03.2015;0266002341;18210907032040000110;-868,71
01.03.2015;0266002341;18210901020040000110;-763,39
01.03.2015;0266002341;18210909010010000110;-2127,93
01.03.2015;0266002341;18210301000010000110;-44209,53
01.03.2015;0266002341;18210909030080000110;-536,18
01.03.2015;0266002341;18210904030010000110;-6049,51
01.03.2015;0266002341;18210904010020000110;-3,67
01.03.2015;0266002341;18210101011010000110;-1933,4
01.03.2015;0266002341;18210908030070000140;-63,99
01.03.2015;0266002341;18210909020070000110;-11,82
01.03.2015;0266002341;18210101012020000110;-2330,01
01.03.2015;0266002341;18210908020060000140;-109
01.03.2015;0266002341;18210905050010000110;-39,04
01.03.2015;0266017700;18210907032040000110;-0,04
01.03.2015;0266017700;18210904030010000110;-0,06
01.03.2015;0266006730;18210904010020000110;-1893,46
01.03.2015;0266006730;18210905050010000110;-744
01.03.2015;0266006730;18210301000010000110;-3603,73
01.03.2015;0266006730;18210907012040000110;-968,63
01.03.2015;0266006730;18210901020040000110;-138
01.03.2015;0266006730;18210906010020000110;-401,62
01.03.2015;0266006730;18210101012020000110;-351
01.03.2015;0266013953;18210904010020000110;-648
01.03.2015;0266013953;18210907032040000110;-39,22
01.03.2015;0266029223;18211603010010000140;-100
01.03.2015;0266029223;18210101012020000110;-7,16
01.03.2015;0266029223;18210101011010000110;-12,49
01.03.2015;0266029223;18210301000010000110;-231,08
01.03.2015;0266018920;18210501021010000110;-23,53
01.03.2015;0266018920;18210301000010000110;-257,42
01.03.2015;0266018920;18210501050010000110;-6,11
01.03.2015;0266001193;18210602010020000110;-29,46
01.03.2015;0266030099;18210501050010000110;-28,38
01.03.2015;0266001595;18210101012020000110;-23,47
01.03.2015;0266001595;18210602010020000110;-77,69
01.03.2015;0266010920;18210909030080000110;-0,01
01.03.2015;0266010920;18210906010020000110;-0,01
01.03.2015;0266015090;18210904010020000110;-57,24
01.03.2015;0266015090;18210907032040000110;-338,7
01.03.2015;0266035530;18210501050010000110;-167,47
01.03.2015;0266035530;18210909030080000110;-4,54
01.03.2015;0266023020;18210909020070000110;-251,66
01.03.2015;0266023020;18210909030080000110;-455,67
01.03.2015;0266023020;18210909010010000110;-633,15
01.03.2015;0266023020;18210602010020000110;-11,01
01.03.2015;0266023020;18210301000010000110;-24,56
01.03.2015;0266018581;18210901020040000110;-16
01.03.2015;0266018581;18210101012020000110;-193
01.03.2015;0266018581;18210906010020000110;-500
01.03.2015;0266018581;18210904010020000110;-200
01.03.2015;0266018581;18210101011010000110;-91
01.03.2015;0266018581;18210907032040000110;-87,36
01.03.2015;0266018581;18210301000010000110;-300
01.03.2015;0266007163;18210501012010000110;-7,38
01.03.2015;0266007163;18210904020020000110;-21,49
01.03.2015;0266007163;18210301000010000110;-5,94
01.03.2015;0266007163;18210904010020000110;-37,48
01.03.2015;0266007163;18211603010010000140;-200
01.03.2015;0266027970;18210501012010000110;-269560,82
01.03.2015;0266029470;18210501021010000110;-140,51
01.03.2015;0266030194;18210501030010000110;-0,16
01.03.2015;0266030194;18210501021010000110;-3426,26
01.03.2015;0266022549;18211631000010000140;-35000
01.03.2015;0266030282;18210909010010000110;-14095,63
01.03.2015;0266030282;18210909020070000110;-2161,48
01.03.2015;0266030282;18210909030080000110;-1805,5
01.03.2015;0266024257;18210101011010000110;-27
01.03.2015;0266024257;18210101012020000110;-73
01.03.2015;0266024257;18210502020020000110;-100
01.03.2015;0266024257;18210909030080000110;-12
01.03.2015;0266024257;18210301000010000110;-200
01.03.2015;0266024257;18210909010010000110;-76
01.03.2015;0266024257;18210909020070000110;-12
01.03.2015;0266024659;18211603010010000140;-10000
01.03.2015;0266023856;18211603010010000140;-200
01.03.2015;0266023856;18210909030080000110;-0,01
01.03.2015;0266030500;18210101012020000110;-1,26
01.03.2015;0266030500;18210101011010000110;-0,18
01.03.2015;0266029086;18211603010010000140;-50
01.03.2015;0266006804;18210904010020000110;-9859,33
01.03.2015;0266006804;18210904030010000110;-1,49
01.03.2015;0266006804;18210908030070000140;-43,01
01.03.2015;0266006804;18210907052040000110;-2,72
01.03.2015;0266006804;18210703000010000110;-7
01.03.2015;0266006804;18210907032040000110;-149,85
01.03.2015;0266026511;18211631000010000140;-37699
01.03.2015;0266026511;18210501011010000110;-114,99
01.03.2015;0266029960;18210501030010000110;-15801,85
01.03.2015;0266029960;18210501022010000110;-119157,34
01.03.2015;0266023648;18210501012010000110;-213,13
01.03.2015;9715010229;18210605000020000110;-7015,42
01.03.2015;0266034897;18210301000010000110;-2000
01.03.2015;0266034897;18210101012020000110;-1800
01.03.2015;0266034897;18210101011010000110;-200
01.03.2015;0266034294;18210604011020000110;-842,29
01.03.2015;0266034294;18210602010020000110;-1006,05
01.03.2015;0266005007;18210606032040000110;-55,58
01.03.2015;9909333606;18210102010010000110;-26,18
01.03.2015;0266035033;18210301000010000110;0
01.03.2015;0266035033;18210602010020000110;-34,35
01.03.2015;0266035033;18210301000010000110;-493245
01.03.2015;0266035033;18210102010010000110;0
01.03.2015;0261006744;18210602010020000110;-1004,53
01.03.2015;0266012678;18210606032040000110;-108,86
01.03.2015;0266012678;18210604011020000110;-4524,24
01.03.2015;0266036534;18210604011020000110;-0,5
01.03.2015;0276130889;18210602010020000110;-5647,22
01.03.2015;0274141116;18210502010020000110;-10704,78
01.03.2015;0266004444;18210908030070000140;-79,43
01.03.2015;0266034255;18210301000010000110;-1,11
01.03.2015;0266014749;18210301000010000110;-15
01.03.2015;0266009403;18210101011010000110;-74,47
01.03.2015;0266009403;18210909020070000110;-11,24
01.03.2015;0266009403;18210101012020000110;-92,58
01.03.2015;0266009403;18210901020040000110;-33,54
01.03.2015;0266009403;18210909030080000110;-10,11
01.03.2015;0266009403;18210301000010000110;-200
01.03.2015;0266008760;18210908060010000140;-2,84
01.03.2015;0266008760;18210908040080000140;-6,8
01.03.2015;0266009330;18210908030070000140;-0,04
01.03.2015;0266009330;18210908060010000140;-22,45
01.03.2015;0266009428;18210909010010000110;-321,68
01.03.2015;0266009428;18210909030080000110;-86,66
01.03.2015;0266000136;18210301000010000110;-1100
01.03.2015;0266009442;18210905050010000110;-0,01
01.03.2015;0274040816;18211603010010000140;-50
01.03.2015;0266008167;18210906010020000110;-3,19
01.03.2015;0266008167;18210908040080000140;-0,31
01.03.2015;0266008174;18210908060010000140;-18,01
01.03.2015;0266008174;18210908030070000140;-836,27
01.03.2015;0266008174;18210908040080000140;-2,26
01.03.2015;0266009361;18210602010020000110;-100
01.03.2015;0266009795;18210908040080000140;-0,03
01.03.2015;0266009795;18210703000010000110;-0,12
01.03.2015;0266009795;18210901020040000110;-3,28
01.03.2015;0266009795;18210101011010000110;-0,05
01.03.2015;0266009065;18210909020070000110;-4,46
01.03.2015;0266009065;18210908030070000140;-4,7
01.03.2015;0266009065;18210909030080000110;-68,34
01.03.2015;0266027547;18210301000010000110;-22547,41
01.03.2015;0266027547;18210602010020000110;-114752,1
01.03.2015;0266027547;18210909010010000110;-0,01
01.03.2015;0266027547;18210604011020000110;-1000
01.03.2015;0266001940;18210908030070000140;-0,02
01.03.2015;0266002454;18210101011010000110;-44,04
01.03.2015;0266002454;18210101012020000110;-53,78
01.03.2015;0266002454;18210102010010000110;-41,33
01.03.2015;0266002454;18210901020040000110;-16,85
01.03.2015;0266000168;18210904010020000110;-364,15
01.03.2015;0266000168;18210904030010000110;-5,5
01.03.2015;0266000168;18210301000010000110;-710,92
01.03.2015;0266000168;18210901020040000110;-1900
01.03.2015;0266000168;18210101011010000110;-4929,37
01.03.2015;0266000168;18210101012020000110;-6457,33
01.03.2015;0266003708;18210301000010000110;-969,59
01.03.2015;0266003708;18210904030010000110;-6,86
01.03.2015;0266006057;18210904010020000110;-18,87
01.03.2015;0266006057;18210907052040000110;-113,12
01.03.2015;0266006057;18210904030010000110;-53,09
01.03.2015;0266006057;18210908020060000140;-83
01.03.2015;0266006057;18210908030070000140;-1173,92
01.03.2015;0266004500;18210101012020000110;-803,17
01.03.2015;0266004500;18210905050010000110;-38,38
01.03.2015;0266004500;18210904010020000110;-63,17
01.03.2015;0266004500;18210301000010000110;-5216,97
01.03.2015;0266004500;18210901020040000110;-284,45
01.03.2015;0266004500;18210101011010000110;-729,72
01.03.2015;0266008992;18210301000010000110;-2957,3
01.03.2015;0266008992;18210908020060000140;-112
01.03.2015;0266008992;18210908030070000140;-62,68
01.03.2015;0266008992;18210905050010000110;-0,78
01.03.2015;0266002743;18210908040080000140;-13,67
01.03.2015;0266008840;18210101012020000110;-79852,32
01.03.2015;0266008840;18210906010020000110;-210,62
01.03.2015;0266008840;18210901020040000110;-24892,5
01.03.2015;0266008840;18210904010020000110;-6155,4
01.03.2015;0266008840;18210301000010000110;-111478,03
01.03.2015;0266008840;18210907052040000110;-8589,76
01.03.2015;0266008840;18210907032040000110;-454,71
01.03.2015;0266008840;18210101011010000110;-83080,67
01.03.2015;0266008840;18210904030010000110;-6333,92
01.03.2015;0266006674;18210904030010000110;-7553,56
01.03.2015;0266006674;18210908040080000140;-10984,25
01.03.2015;0266006674;18210301000010000110;-80874,81
01.03.2015;0266006674;18210904010020000110;-2584,85
01.03.2015;0266006674;18210908030070000140;-21243,26
01.03.2015;0266006674;18210905050010000110;-1956,72
01.03.2015;0266006674;18210908060010000140;-5743,96
01.03.2015;0266006674;18210908020060000140;-54987,06
01.03.2015;0266006674;18210907052040000110;-6110,13
01.03.2015;0266012460;18210907032040000110;-29,69
01.03.2015;0266005141;18210102010010000110;-82,12
01.03.2015;0266005141;18210908040080000140;-16,14
01.03.2015;0266005141;18210905050010000110;-905,49
01.03.2015;0266005141;18210904030010000110;-16,22
01.03.2015;0266005141;18210301000010000110;-2395,77
01.03.2015;0266005141;18210908020060000140;-16
01.03.2015;0266025797;18210501021010000110;-0,01
01.03.2015;0266028942;18210909010010000110;-14,99
01.03.2015;0266028942;18210101011010000110;-160,28
01.03.2015;0266028942;18210101012020000110;-429,63
01.03.2015;0266028942;18210909020070000110;-18,03
01.03.2015;0266028942;18210301000010000110;-680,12
01.03.2015;0266028942;18210909030080000110;-6,46
01.03.2015;0266009210;18210101012020000110;-0,08
01.03.2015;0266009210;18210901020040000110;-3,36
01.03.2015;0266009210;18210101011010000110;-0,08
01.03.2015;0266009805;18210901020040000110;-5,19
01.03.2015;0266009805;18210908040080000140;-0,03
01.03.2015;0266008449;18210602010020000110;-37,12
01.03.2015;0266008449;18210909010010000110;-553,43
01.03.2015;0266008449;18210909030080000110;-1,59
01.03.2015;0266008449;18211603010010000140;-200
01.03.2015;0266009114;18210908060010000140;-2,31
01.03.2015;0266009114;18210909010010000110;-1692,06
01.03.2015;0266009114;18210908030070000140;-1783,62
01.03.2015;0266009114;18210909030080000110;-237,83
01.03.2015;0266008544;18210909030080000110;-273,56
01.03.2015;0266008544;18210907052040000110;-2,84
01.03.2015;0266008544;18210101012020000110;-9,59
01.03.2015;0266008544;18210301000010000110;-231,69
01.03.2015;0266008544;18210907032040000110;-65,05
01.03.2015;0266008544;18210909010010000110;-5431,01
01.03.2015;0266008544;18210904010020000110;-1250,2
01.03.2015;0266008544;18210906010020000110;-492,82
01.03.2015;0266008544;18210909020070000110;-679,6
01.03.2015;0266009280;18210909010010000110;-61,15
01.03.2015;0266001186;18210904010020000110;-342,98
01.03.2015;0266001186;18210301000010000110;-2326,35
01.03.2015;0266001186;18210905050010000110;-362,67
01.03.2015;9909030489;18210904010020000110;-10374,5
01.03.2015;9909030489;18210908030070000140;-4989,89
01.03.2015;9909030489;18210905050010000110;-10343,81
01.03.2015;9909030489;18210908020060000140;-12507,17
01.03.2015;9909030489;18210102010010000110;-8181,58
01.03.2015;9909030489;18210908060010000140;-549,8
01.03.2015;9909030489;18210101012020000110;-3166,3
01.03.2015;9909030489;18210908040080000140;-3470,93
01.03.2015;9909030489;18210101011010000110;-2604,9
01.03.2015;9909030489;18210301000010000110;-20159,91
01.03.2015;9909030489;18210904030010000110;-944,1
01.03.2015;9909030489;18210907032040000110;-463,91
01.03.2015;9909030489;18210907052040000110;-2631,06
01.03.2015;9909030489;18210703000010000110;-7,99
01.03.2015;9909030489;18210901020040000110;-1025,58
01.03.2015;0268031531;18210502020020000110;-6298,05
01.03.2015;0266014548;18210908020060000140;-79
01.03.2015;0266014548;18210908030070000140;-22323,42
01.03.2015;0276046108;18210901020040000110;-346,44
01.03.2015;0266008512;18210908020060000140;-3818
01.03.2015;0266008512;18210908030070000140;-9137,28
01.03.2015;0266008512;18210904010020000110;-393,91
01.03.2015;0266008512;18210907032040000110;-142,09
01.03.2015;0266008512;18210102010010000110;-3606,92
01.03.2015;0266002045;18210904052040000110;-200
01.03.2015;0266002045;18210906010020000110;-40
01.03.2015;0266002045;18210904010020000110;-91
01.03.2015;0266006321;18210501012010000110;-11,11
01.03.2015;0266006321;18210101012020000110;-1389,23
01.03.2015;0266006321;18210101011010000110;-1065,65
01.03.2015;0266006321;18210901020040000110;-415,93
01.03.2015;0266006321;18210904010020000110;-0,01
01.03.2015;0266006321;18210908040080000140;-312,05
01.03.2015;0266009315;18210908020060000140;-106,96
01.03.2015;0266009315;18210908030070000140;-1954,1
01.03.2015;0266009315;18210908040080000140;-32799,26
01.03.2015;0266001210;18210101011010000110;-26,76
01.03.2015;0266001210;18210901020040000110;-10,6
01.03.2015;0266001210;18210101012020000110;-29,17
01.03.2015;0266011297;18210101012020000110;-8,97
01.03.2015;0266011297;18210101011010000110;-6,64
01.03.2015;0266011297;18210901020040000110;-2,96
01.03.2015;0266009026;18210905050010000110;-85,56
01.03.2015;0266009026;18210909030080000110;-78,24
01.03.2015;0266009026;18210908040080000140;-698,49
01.03.2015;0266009026;18210909010010000110;-598,4
01.03.2015;0266009026;18210908060010000140;-213,15
01.03.2015;0266009026;18210908030070000140;-171
01.03.2015;0266009731;18210908020060000140;-31,42
01.03.2015;0266023278;18210909020070000110;-7,39
01.03.2015;0266011160;18210301000010000110;-53
01.03.2015;0266011160;18210908030070000140;-13765,99
01.03.2015;0266011160;18210908060010000140;-6887,29
01.03.2015;0266011160;18210905050010000110;-7678,64
01.03.2015;0266011160;18210907052040000110;-2611,38
01.03.2015;0266011160;18210908020060000140;-68791,66
01.03.2015;0266011160;18210904030010000110;-285,97
01.03.2015;0266011160;18210904010020000110;-747,82
01.03.2015;0266011160;18210908040080000140;-8402,22
01.03.2015;0266007822;18210301000010000110;-1357,93
01.03.2015;0266007822;18210904010020000110;-2544,43
01.03.2015;0266007822;18210908030070000140;-91,87
01.03.2015;0266007822;18210908020060000140;-4629,45
01.03.2015;0266007822;18210905050010000110;-461,08
01.03.2015;0266007822;18210904030010000110;-56,52
01.03.2015;0266990194;18210501011010000110;-28,62
01.03.2015;0266031737;18210301000010000110;-1000
01.03.2015;0266025099;18210602010020000110;-50
01.03.2015;0266025099;18210101011010000110;-100
01.03.2015;0266025099;18210501012010000110;-7,55
01.03.2015;0266025099;18210301000010000110;-100
01.03.2015;0266019916;18210904030010000110;-1,26
01.03.2015;0266019916;18210101011010000110;-5,17
01.03.2015;0266019916;18210101012020000110;-10,03
01.03.2015;0266019916;18210901020040000110;-1,37
01.03.2015;0266019916;18210301000010000110;-5,08
01.03.2015;0266019916;18210904010020000110;-2,12
01.03.2015;0266025701;18210604011020000110;-2499,22
01.03.2015;0276014882;18210908020060000140;-0,41
01.03.2015;0276014882;18210908040080000140;-0,02
01.03.2015;0266030268;18210301000010000110;-1000
01.03.2015;0266030268;18210604011020000110;-986,26
01.03.2015;0266027956;18210501022010000110;-300
01.03.2015;0266033050;18210501050010000110;-10,71
01.03.2015;0266011882;18210908030070000140;-213,94
01.03.2015;0266005984;18210908040080000140;-1,14
01.03.2015;0266005984;18210901020040000110;-258,94
01.03.2015;0266005984;18210904030010000110;-52,11
01.03.2015;0266005984;18210301000010000110;-21,22
01.03.2015;0266005984;18210101012020000110;-1258,96
01.03.2015;0266005984;18210101011010000110;-479,03
01.03.2015;0266005984;18210905050010000110;-239,62
01.03.2015;0266005984;18210908030070000140;-908,11
01.03.2015;0266005984;18210908060010000140;-0,89
01.03.2015;0266007396;18210904010020000110;-100
01.03.2015;0266007396;18210301000010000110;-176,41
01.03.2015;0266007396;18210101012020000110;-60
01.03.2015;0266007396;18210907032040000110;-73,86
01.03.2015;0266007396;18210901020040000110;-8
01.03.2015;0266007396;18210101011010000110;-32
01.03.2015;0266007396;18210703000010000110;-16,95
01.03.2015;0266008230;18210907032040000110;-5,66
01.03.2015;0266008230;18210904052040000110;-53744,85
01.03.2015;0266009883;18210909030080000110;-4,38
01.03.2015;0266009883;18210909020070000110;-2,03
01.03.2015;0266009883;18210909010010000110;-3,81
01.03.2015;0266009883;18210908040080000140;-0,04
01.03.2015;0266010230;18210909030080000110;-0,04
01.03.2015;0266010230;18210901020040000110;-0,83
01.03.2015;0266010230;18210908040080000140;-67,91
01.03.2015;0266010230;18210703000010000110;-0,09
01.03.2015;0266010230;18210606032040000110;-100
01.03.2015;0266011628;18210907032040000110;-0,34
01.03.2015;0266011628;18210908030070000140;-205,86
01.03.2015;0266011628;18210904052040000110;-45,14
01.03.2015;0266005896;18210901020040000110;-0,22
01.03.2015;0266005896;18210904052040000110;-521,51
01.03.2015;0266005896;18210907032040000110;-42,88
01.03.2015;0266011314;18210901020040000110;-0,12
01.03.2015;0266011314;18210908030070000140;-835,22
01.03.2015;0266011314;18210907032040000110;-14,16
01.03.2015;0266011314;18210904052040000110;-1901,96
01.03.2015;0266011314;18210703000010000110;-0,08
01.03.2015;0266014192;18210101012020000110;-0,1
01.03.2015;0266014192;18210901020040000110;-2
01.03.2015;0266018574;18210901020040000110;-0,52
01.03.2015;0266018574;18210908040080000140;-9,39
01.03.2015;0266018574;18210908030070000140;-3,81
01.03.2015;0266018574;18210907032040000110;-4,99
01.03.2015;0266018574;18210904052040000110;-888,51
01.03.2015;0266012815;18210907032040000110;-46,71
01.03.2015;0266012815;18210908030070000140;-3362,72
01.03.2015;0266012815;18210904052040000110;-4246,57
01.03.2015;0266008463;18210909020070000110;-10,88
01.03.2015;0266008463;18210907032040000110;-2,25
01.03.2015;0266008463;18210901020040000110;-0,51
01.03.2015;0266008463;18210101011010000110;-1,14
01.03.2015;0266008463;18210909030080000110;-7,66
01.03.2015;0266008463;18210909010010000110;-16,36
01.03.2015;0266008463;18210904052040000110;-7,75
01.03.2015;0266000577;18210909030080000110;-1,71
01.03.2015;0266000577;18210904052040000110;-119,06
01.03.2015;0266000577;18210101011010000110;-1,82
01.03.2015;0266000577;18210909020070000110;-5,8
01.03.2015;0266000577;18210501012010000110;-67,84
01.03.2015;0266000577;18210901020040000110;-0,45
01.03.2015;0266000577;18210909010010000110;-14,11
01.03.2015;0266000577;18210906010020000110;-9,17
01.03.2015;0266000577;18210908030070000140;-1043,05
01.03.2015;0266013287;18210703000010000110;-4,6
01.03.2015;0266013287;18210904052040000110;-31799,23
01.03.2015;0266008907;18210904052040000110;-2,62
01.03.2015;0266008907;18210908040080000140;-0,2
01.03.2015;0266008907;18210901020040000110;-2,4
01.03.2015;0266010529;18210904052040000110;-0,3
01.03.2015;0266000753;18210909030080000110;-0,4
01.03.2015;0266000753;18210908030070000140;-1045,24
01.03.2015;0266000753;18210909020070000110;-0,48
01.03.2015;0266000753;18210703000010000110;-0,01
01.03.2015;0266010046;18210907032040000110;-0,96
01.03.2015;0266010046;18210904052040000110;-0,65
01.03.2015;0266010046;18210908030070000140;-0,01
01.03.2015;0266010046;18210905050010000110;-4,18
01.03.2015;0266009957;18210904052040000110;-0,24
01.03.2015;0266009957;18210909020070000110;-0,25
01.03.2015;0266003320;18210703000010000110;-0,24
01.03.2015;0266003320;18210901020040000110;-5,4
01.03.2015;0266003320;18210909020070000110;-5,64
01.03.2015;0266003320;18210909010010000110;-10,22
01.03.2015;0266003320;18210909030080000110;-4,03
01.03.2015;0266011642;18210909010010000110;-10,12
01.03.2015;0266011642;18210301000010000110;-100
01.03.2015;0266011642;18210908040080000140;-3,45
01.03.2015;0266011642;18210907032040000110;-0,83
01.03.2015;0266011642;18210909020070000110;-9,91
01.03.2015;0266011642;18210101011010000110;-1,48
01.03.2015;0266011642;18210909030080000110;-6,12
01.03.2015;0266011642;18210101012020000110;-1,94
01.03.2015;0266009555;18210909010010000110;-0,01
01.03.2015;0266009555;18210909030080000110;-0,3
01.03.2015;0266009555;18210703000010000110;-0,03
01.03.2015;0266009555;18210101011010000110;-0,32
01.03.2015;0266009555;18210901020040000110;-0,11
01.03.2015;0266009555;18210101012020000110;-0,41
01.03.2015;0266009555;18210906010020000110;-27
01.03.2015;0266011603;18210907032040000110;-0,11
01.03.2015;0266011603;18210703000010000110;-0,02
01.03.2015;0266011603;18210901020040000110;-0,02
01.03.2015;0266007798;18210908040080000140;-0,81
01.03.2015;0266007798;18210901020040000110;-0,37
01.03.2015;0266007798;18210907032040000110;-0,05
01.03.2015;0266007798;18210908030070000140;-798,74
01.03.2015;0266010790;18210909020070000110;-2,14
01.03.2015;0266010790;18210301000010000110;-100
01.03.2015;0266010790;18210909010010000110;-1,76
01.03.2015;0266011025;18210703000010000110;-7,84
01.03.2015;0266011025;18210909020070000110;-0,02
01.03.2015;0266011025;18210908030070000140;-66
01.03.2015;0266011025;18210904052040000110;-1802,85
01.03.2015;0266011025;18211603010010000140;-50
01.03.2015;0266011025;18210907032040000110;-0,08
01.03.2015;0266011201;18210909010010000110;-11,63
01.03.2015;0266011201;18210908060010000140;-0,05
01.03.2015;0266011201;18210907032040000110;-44,19
01.03.2015;0266011201;18210908040080000140;-0,41
01.03.2015;0266011201;18210703000010000110;-0,01
01.03.2015;0266011201;18210908030070000140;-8,83
01.03.2015;0266011201;18210904052040000110;-30,13
01.03.2015;0266011201;18210909030080000110;-5,79
01.03.2015;0266011201;18210909020070000110;-6,32
01.03.2015;0266010247;18210901020040000110;-3,06
01.03.2015;0266010247;18210904052040000110;-0,1
01.03.2015;0266010247;18210101011010000110;-0,11
01.03.2015;0266010247;18210907032040000110;-36,42
01.03.2015;0266013079;18210904052040000110;-3
01.03.2015;0266011755;18210909030080000110;-0,73
01.03.2015;0266011755;18210909020070000110;-1,08
01.03.2015;0266011755;18210909010010000110;-1,55
01.03.2015;0266010328;18210901020040000110;-3,49
01.03.2015;0266010328;18210904052040000110;-21,8
01.03.2015;0266010328;18210907032040000110;-5,03
01.03.2015;0266010328;18210703000010000110;-1420,53
01.03.2015;0266010328;18210908030070000140;-435,75
01.03.2015;0266010328;18210908040080000140;-0,16
01.03.2015;0266011709;18210908060010000140;-0,02
01.03.2015;0266011709;18210101011010000110;-0,71
01.03.2015;0266011709;18210101012020000110;-1,41
01.03.2015;0266011709;18210907032040000110;-0,12
01.03.2015;0266011709;18210909030080000110;-5,38
01.03.2015;0266009668;18210101011010000110;-0,15
01.03.2015;0266009668;18210907032040000110;-0,94
01.03.2015;0266001901;18210909020070000110;-1,38
01.03.2015;0266001901;18210909010010000110;-2,1
01.03.2015;0266001901;18210909030080000110;-0,55
01.03.2015;0266001901;18210101011010000110;-5,5
01.03.2015;0266027508;18211603010010000140;-200
01.03.2015;0266011956;18210908060010000140;-0,17
01.03.2015;0266011956;18210101011010000110;-0,05
01.03.2015;0266011956;18210908040080000140;-1,6
01.03.2015;0266011956;18210703000010000110;-0,1
01.03.2015;0266011956;18210909020070000110;-0,48
01.03.2015;0266011956;18210908030070000140;-129,53
01.03.2015;0266010310;18210907032040000110;-0,36
01.03.2015;0266011152;18210901020040000110;-0,21
01.03.2015;0266011152;18210907032040000110;-45,73
01.03.2015;0266009322;18210101011010000110;-1,34
01.03.2015;0266009322;18210101012020000110;-1,41
01.03.2015;0266009322;18210908030070000140;-2,08
01.03.2015;0266009322;18210909020070000110;-2,04
01.03.2015;0266009322;18210901020040000110;-0,59
01.03.2015;0266008985;18210908040080000140;-2,38
01.03.2015;0266008985;18210703000010000110;-15,74
01.03.2015;0266012653;18210703000010000110;-0,09
01.03.2015;0266011787;18210908040080000140;-0,06
01.03.2015;0266011787;18210904052040000110;-19,05
01.03.2015;0266011787;18210101011010000110;-0,02
01.03.2015;0266011787;18210901020040000110;-11,34
01.03.2015;0266011787;18210909020070000110;-1,07
01.03.2015;0266011787;18210908030070000140;-84,46
01.03.2015;0266011787;18210907032040000110;-41,78
01.03.2015;0266011963;18210908040080000140;-0,08
01.03.2015;0266011963;18210703000010000110;-0,03
01.03.2015;0266009393;18210908040080000140;-0,4
01.03.2015;0266009393;18210905050010000110;-0,84
01.03.2015;0266009393;18210908030070000140;-57,17
01.03.2015;0266009393;18210904052040000110;-0,34
01.03.2015;0266009393;18210907032040000110;-0,17
01.03.2015;0266014259;18210909010010000110;-1,65
01.03.2015;0266012050;18210909030080000110;-0,96
01.03.2015;0266012050;18210909020070000110;-1,11
01.03.2015;0266012050;18210909010010000110;-2,08
01.03.2015;0266012050;18210907032040000110;-2,79
01.03.2015;0266009202;18210904052040000110;-9661,57
01.03.2015;0266006890;18210904052040000110;-59,72
01.03.2015;0266006890;18210101011010000110;-23,11
01.03.2015;0266006890;18210905050010000110;-0,66
01.03.2015;0266006890;18210101012020000110;-39,94
01.03.2015;0266006890;18210703000010000110;-16,11
01.03.2015;0266007244;18210908040080000140;-0,89
01.03.2015;0266007244;18210909030080000110;-0,14
01.03.2015;0266007244;18210904052040000110;-39042,61
01.03.2015;0266007244;18210908030070000140;-1580,03
01.03.2015;0266007244;18210703000010000110;-19,6
01.03.2015;0266012967;18210909010010000110;-23,81
01.03.2015;0266012967;18210904052040000110;-2386,13
01.03.2015;0266012967;18210301000010000110;-77,79
01.03.2015;0266012967;18210909030080000110;-12,52
01.03.2015;0266012967;18210703000010000110;-0,59
01.03.2015;0266012967;18210907032040000110;-3,92
01.03.2015;0266012967;18210909020070000110;-12,76
01.03.2015;0266012967;18210908030070000140;-1367,87
01.03.2015;0266012967;18210908040080000140;-82,8
01.03.2015;0266012967;18210908060010000140;-10,25
01.03.2015;0266013907;18210908040080000140;-50,74
01.03.2015;0266013907;18210101011010000110;-0,14
01.03.2015;0266013907;18210901020040000110;-6,15
01.03.2015;0266013907;18210904052040000110;-207,28
01.03.2015;0266013907;18210101012020000110;-5,91
01.03.2015;0266013907;18210908060010000140;-5,26
01.03.2015;0266009918;18210101011010000110;-57,92
01.03.2015;0266009918;18210703000010000110;-13,08
01.03.2015;0266009918;18210904052040000110;-9928,13
01.03.2015;0266009918;18210901020040000110;-25,97
01.03.2015;0266009918;18210101012020000110;-73,26
01.03.2015;0266002285;18210904052040000110;-17683,21
01.03.2015;0266008657;18210908030070000140;-790,22
01.03.2015;0266006868;18210904052040000110;-4059,64
01.03.2015;0266012318;18210908040080000140;-2,34
01.03.2015;0266012318;18210606032040000110;-1000
01.03.2015;0266012318;18211603010010000140;-200
01.03.2015;0266012526;18210904052040000110;-12074,15
01.03.2015;0266012526;18210908040080000140;-50,07
01.03.2015;0266012396;18210908030070000140;-387,22
01.03.2015;0266012396;18210908040080000140;-192,29
