Дата;инн;КБК;сальдо
01.03.2015;0266033156;18210602010020000110;-1702
01.03.2015;0266033156;18210102010010000110;-508165
01.03.2015;0266033156;18210101011010000110;-101
01.03.2015;0266033156;18210602010020000110;-573,38
01.03.2015;0266033156;18210102010010000110;-104779
01.03.2015;0266033156;18210101012020000110;-911
01.03.2015;0266001027;18210907032040000110;-108
01.03.2015;0266001027;18210904010020000110;-405,49
01.03.2015;0266001027;18210907032040000110;-193,99
01.03.2015;0266029537;18210301000010000110;-200
01.03.2015;0266031060;18210301000010000110;-200
01.03.2015;0266020968;18210907032040000110;-135
01.03.2015;0266020968;18210301000010000110;-207305,2
01.03.2015;0266020968;18210907032040000110;-202
01.03.2015;0266020968;18210301000010000110;-246222,2
01.03.2015;0266020968;18210101012020000110;-9975,85
01.03.2015;0266020968;18210101011010000110;-10903,09
01.03.2015;0266020968;18210101012020000110;-11240
01.03.2015;0266020968;18210101012020000110;-30461
01.03.2015;0266020968;18210101011010000110;-1969,78
01.03.2015;0266020968;18210301000010000110;-361458,3
01.03.2015;0266016263;18210602010020000110;-12216,2
01.03.2015;0266016263;18210604011020000110;-3564,73
01.03.2015;0266016263;18210604011020000110;-240
01.03.2015;0266016263;18210604011020000110;-11707
01.03.2015;0266016263;18210301000010000110;-23582,61
01.03.2015;0266016263;18210602010020000110;-44613
01.03.2015;0266016263;18211603010010000140;-200
01.03.2015;0266016263;18210301000010000110;-98419
01.03.2015;0266033220;18210301000010000110;-838,69
01.03.2015;0266033220;18210301000010000110;-3994
01.03.2015;0266033220;18210602010020000110;-645,8
01.03.2015;0266033220;18210604011020000110;-166,84
01.03.2015;0266033220;18210602010020000110;-2922
01.03.2015;0266024440;18210101012020000110;-300,08
01.03.2015;0266021055;18210907032040000110;-126
01.03.2015;0266021055;18210907032040000110;-171,24
01.03.2015;0266018447;18210602010020000110;-340
01.03.2015;0266018447;18210904010020000110;-694,88
01.03.2015;0266018447;18210904030010000110;-180,47
01.03.2015;0266018447;18210904010020000110;-490
01.03.2015;0266018447;18210602010020000110;-381,43
01.03.2015;0266018447;18210904030010000110;-108
01.03.2015;0266023951;18210301000010000110;-151,49
01.03.2015;0266023951;18210301000010000110;-180,88
01.03.2015;0266019828;18210904010020000110;-189,89
01.03.2015;0266019828;18210906010020000110;-675,39
01.03.2015;0266019828;18210907032040000110;-169,07
01.03.2015;0266019828;18210904030010000110;-323,53
01.03.2015;0266019828;18210907032040000110;-108
01.03.2015;0266019828;18210904030010000110;-202,5
01.03.2015;0266019828;18210906010020000110;-1119,47
01.03.2015;0266019828;18210904010020000110;-294,31
01.03.2015;0266019828;18210904010020000110;-138,24
01.03.2015;0266024240;18210602010020000110;-514,88
01.03.2015;0266024240;18210301000010000110;-8048,51
01.03.2015;0266024240;18210604011020000110;-392,43
01.03.2015;0266022891;18210301000010000110;-1239899
01.03.2015;0266022891;18210101011010000110;-1465554
01.03.2015;0266022891;18211603010010000140;-3350
01.03.2015;0266022891;18210101012020000110;-774720
01.03.2015;0266022891;18210101012020000110;-3945723
01.03.2015;0266022891;18210301000010000110;-3800949
01.03.2015;0266022891;18210602010020000110;-900,82
01.03.2015;0266022891;18210909010010000110;-6300
01.03.2015;0266022891;18210909020070000110;-444,16
01.03.2015;0266022891;18210909020070000110;-870
01.03.2015;0266022891;18210101011010000110;-701525,63
01.03.2015;0266022891;18210101012020000110;-1919481,49
01.03.2015;0266022891;18210301000010000110;-1842355,03
01.03.2015;0266022891;18210101011010000110;-1195
01.03.2015;0266022891;18210101012020000110;-14627
01.03.2015;0266022891;18210909030080000110;-462,33
01.03.2015;0266022891;18210602010020000110;-2038
01.03.2015;0266022891;18210301000010000110;-47777
01.03.2015;0266022891;18210909010010000110;-3385,81
01.03.2015;0266022891;18210909030080000110;-930
01.03.2015;0266022891;18210101011010000110;-287639
01.03.2015;0266022891;18210101012020000110;-584248
01.03.2015;0266022891;18210101011010000110;-216667
01.03.2015;0266022891;18210301000010000110;-908447,2
01.03.2015;0266030042;18210909010010000110;-31742,77
01.03.2015;0266030042;18210909010010000110;-16489,09
01.03.2015;0266030042;18210602010020000110;-1828,08
01.03.2015;0266030042;18210604011020000110;-2629,42
01.03.2015;0266030042;18210602010020000110;-6300
01.03.2015;0266030042;18210604011020000110;-12250
01.03.2015;0266022651;18210301000010000110;-2115,6
01.03.2015;0266022651;18210301000010000110;-4955,58
01.03.2015;0266022651;18211603010010000140;-223,71
01.03.2015;0266022651;18210101012020000110;-3600
01.03.2015;0266022651;18210101011010000110;-400
01.03.2015;0266022651;18210301000010000110;-16288
01.03.2015;0266022651;18210906010020000110;-200
01.03.2015;0266024610;18211603010010000140;-200
01.03.2015;0266024610;18210301000010000110;-1100
01.03.2015;0266032843;18210101012020000110;-1145,26
01.03.2015;0266032843;18210101011010000110;-138,46
01.03.2015;0266013449;18210101012020000110;-127
01.03.2015;0266015830;18210908030070000140;-371,19
01.03.2015;0266015830;18210904010020000110;-501,08
01.03.2015;0266015830;18210904010020000110;-238,87
01.03.2015;0266015830;18210908030070000140;-400
01.03.2015;0266025645;18210501012010000110;-13080,38
01.03.2015;0266025645;18210501012010000110;-28052,72
01.03.2015;0266031631;18211603010010000140;-800
01.03.2015;0266010864;18210602010020000110;-731,23
01.03.2015;0266010864;18210602010020000110;-599
01.03.2015;0266010864;18210301000010000110;-58441,63
01.03.2015;0266027321;18210502010020000110;-56204
01.03.2015;0266002239;18210101012020000110;-3086,71
01.03.2015;0266002239;18210301000010000110;-1110,42
01.03.2015;0266002239;18210101011010000110;-342,97
01.03.2015;0266019585;18210904010020000110;-105
01.03.2015;0266019585;18210904010020000110;-205,54
01.03.2015;0266000070;18210101012020000110;-3134,54
01.03.2015;0266000070;18210907052040000110;-353,6
01.03.2015;0266000070;18210501022010000110;-400
01.03.2015;0266000070;18210301000010000110;-30258,63
01.03.2015;0266000070;18210904010020000110;-2172,22
01.03.2015;0266000070;18210501022010000110;-643
01.03.2015;0266000070;18210904010020000110;-8348,41
01.03.2015;0266000070;18210501022010000110;-749,44
01.03.2015;0266000070;18210904010020000110;-580
01.03.2015;0266000070;18210904030010000110;-10318,14
01.03.2015;0266000070;18210501030010000110;-367,11
01.03.2015;0266000070;18210905050010000110;-703,17
01.03.2015;0266000070;18210501030010000110;-278
01.03.2015;0266000070;18210907052040000110;-1751,68
01.03.2015;0266000070;18210909020070000110;-127,38
01.03.2015;0266000070;18210101011010000110;-4308,24
01.03.2015;0266000070;18210904030010000110;-1300,33
01.03.2015;0266000070;18210906010020000110;-4014,97
01.03.2015;0266000070;18210907032040000110;-229,64
01.03.2015;0266000070;18210901020040000110;-1855,14
01.03.2015;0266000070;18210906010020000110;-1990,45
01.03.2015;0266000070;18210906010020000110;-660,4
01.03.2015;0266000070;18210907052040000110;-134
01.03.2015;0266000070;18210301000010000110;-164,65
01.03.2015;0266021873;18211603010010000140;-210,08
01.03.2015;0266030081;18210501011010000110;-922,7
01.03.2015;0266025420;18210301000010000110;-1915
01.03.2015;0266025420;18210101012020000110;-900
01.03.2015;0266025420;18211603010010000140;-941,78
01.03.2015;0266032522;18210501012010000110;-1000
01.03.2015;0266021545;18210301000010000110;-1000
01.03.2015;0266029706;18210301000010000110;-390
01.03.2015;0266023503;18211606000010000140;-45000
01.03.2015;0266023503;18210301000010000110;-1656
01.03.2015;0266023503;18210301000010000110;-297,56
01.03.2015;0266023503;18210501012010000110;-200
01.03.2015;0266023366;18210501012010000110;-102971
01.03.2015;0266023366;18210502020020000110;-1000
01.03.2015;0266023366;18210301000010000110;-171278,3
01.03.2015;0266023366;18210501012010000110;-40269,82
01.03.2015;0266023366;18210301000010000110;-359083,68
01.03.2015;0266023366;18210301000010000110;-84679
01.03.2015;0266023447;18210501022010000110;-200
01.03.2015;0266023447;18211603010010000140;-1000
01.03.2015;0266026550;18210301000010000110;-2119,2
01.03.2015;0266017556;18210904010020000110;-183,5
01.03.2015;0266017556;18210301000010000110;-23183,15
01.03.2015;0266017556;18210301000010000110;-12133
01.03.2015;0266024264;18210501012010000110;-1679
01.03.2015;0266024264;18210501012010000110;-21945,33
01.03.2015;0266024264;18210501012010000110;-28974,16
01.03.2015;0266014040;18211603010010000140;-200
01.03.2015;0266011434;18210301000010000110;-109,68
01.03.2015;0266000030;18210908040080000140;-332,66
01.03.2015;0266000030;18210101012020000110;-109,85
01.03.2015;0266000030;18210905050010000110;-1363,34
01.03.2015;0266017316;18210301000010000110;-300
01.03.2015;0266017316;18210904010020000110;-154,8
01.03.2015;7725238003;18211603010010000140;-1500
01.03.2015;0266019786;18210907032040000110;-153
01.03.2015;0266019786;18210907032040000110;-265,51
01.03.2015;0266027258;18210301000010000110;-1000
01.03.2015;0266027258;18211603010010000140;-700
01.03.2015;0266027258;18210101012020000110;-219
01.03.2015;0266022669;18211606000010000140;-30000
01.03.2015;0266033364;18210501050010000110;-284,98
01.03.2015;0266022820;18210501030010000110;-12812,72
01.03.2015;0266022820;18210501030010000110;-9714,75
01.03.2015;0266022820;18210501022010000110;-200
01.03.2015;0266022820;18210501030010000110;-650
01.03.2015;0266028540;18210301000010000110;-1981
01.03.2015;0266028540;18210301000010000110;-165,86
01.03.2015;0266030525;18210101012020000110;-11354,45
01.03.2015;0266030525;18210301000010000110;-3000
01.03.2015;0266030525;18210101011010000110;-3287
01.03.2015;0266030525;18210101012020000110;-1800
01.03.2015;0266030525;18210101011010000110;-200
01.03.2015;0266030525;18210101011010000110;-1261,72
01.03.2015;0266030525;18211603010010000140;-450
01.03.2015;0266030525;18210101012020000110;-29587
01.03.2015;0266031712;18211603010010000140;-200
01.03.2015;0266022563;18210502020020000110;-6487,86
01.03.2015;0266022563;18210502020020000110;-5126,95
01.03.2015;0266020291;18210909010010000110;-1077
01.03.2015;0266020291;18210909010010000110;-723,2
01.03.2015;0266020291;18210909030080000110;-291,15
01.03.2015;0266020291;18210101011010000110;-122
01.03.2015;0266020291;18210909030080000110;-185,08
01.03.2015;0266020291;18210301000010000110;-189,91
01.03.2015;0266020291;18210907032040000110;-155,31
01.03.2015;0266020291;18210909020070000110;-207
01.03.2015;0266020291;18210909020070000110;-323,99
01.03.2015;0266020291;18210101011010000110;-210,11
01.03.2015;0266020291;18210301000010000110;-331,14
01.03.2015;0266030275;18210101011010000110;-1564
01.03.2015;0266030275;18210101012020000110;-4225
01.03.2015;0266030275;18210101012020000110;-180
01.03.2015;0266030275;18210101011010000110;-957,25
01.03.2015;0266030275;18210101012020000110;-2587,16
01.03.2015;0266022972;18210909010010000110;-228
01.03.2015;0266022972;18210301000010000110;-145,76
01.03.2015;0266022972;18211603010010000140;-150
01.03.2015;0266022972;18210301000010000110;-916,3
01.03.2015;0266000961;18210908020060000140;-1129
01.03.2015;0266000961;18210908030070000140;-313
01.03.2015;0266000961;18210908030070000140;-485
01.03.2015;0266030638;18210502010020000110;-1000
01.03.2015;0266030638;18210501050010000110;-114384
01.03.2015;0266030638;18210501050010000110;-31279,22
01.03.2015;0266030638;18210502010020000110;-912,65
01.03.2015;0266030638;18210501050010000110;-5719,2
01.03.2015;0266030638;18210502010020000110;-3429
01.03.2015;0266015492;18210909010010000110;-1949,45
01.03.2015;0266015492;18210909010010000110;-242,53
01.03.2015;0266035562;18210301000010000110;-6527
01.03.2015;0266029819;18210301000010000110;-200
01.03.2015;0266029819;18211603010010000140;-400
01.03.2015;0266029819;18210101012020000110;-146
01.03.2015;0266033269;18210301000010000110;-425,33
01.03.2015;0266033269;18210301000010000110;-1732
01.03.2015;0266019747;18210904010020000110;-494,9
01.03.2015;0266019747;18210904010020000110;-745,21
01.03.2015;0266019747;18210904030010000110;-298
01.03.2015;0266019747;18210904030010000110;-409,75
01.03.2015;0266019289;18211603010010000140;-1200
01.03.2015;0266030684;18210101012020000110;-900
01.03.2015;0266030684;18211603010010000140;-200
01.03.2015;0266030684;18210101012020000110;-211,32
01.03.2015;0266030684;18210101011010000110;-242
01.03.2015;0266030684;18210101012020000110;-2184
01.03.2015;0266030684;18210301000010000110;-2072,08
01.03.2015;0266030684;18210301000010000110;-299,61
01.03.2015;0266031840;18210501011010000110;-1291,75
01.03.2015;0266020421;18210901020040000110;-123,72
01.03.2015;0266020421;18210101011010000110;-142,01
01.03.2015;0266020421;18210101012020000110;-562
01.03.2015;0266020421;18210101012020000110;-588,69
01.03.2015;0266028131;18210102010010000110;-86565,35
01.03.2015;0266028131;18210909020070000110;-285,74
01.03.2015;0266028131;18210909030080000110;-410,73
01.03.2015;0266028131;18210909010010000110;-14872,74
01.03.2015;0266028131;18210301000010000110;-676,18
01.03.2015;0266028131;18211603010010000140;-300
01.03.2015;0266017926;18210101011010000110;-5931,27
01.03.2015;0266017926;18210904010020000110;-403,46
01.03.2015;0266017926;18210901020040000110;-2701,98
01.03.2015;0266017926;18210101011010000110;-3204,68
01.03.2015;0266017926;18210904010020000110;-665,45
01.03.2015;0266017926;18210901020040000110;-1615,16
01.03.2015;0266017926;18210101012020000110;-7709,08
01.03.2015;0266017926;18210501012010000110;-839,98
01.03.2015;0266017926;18210101012020000110;-4524,67
01.03.2015;0266017926;18210501012010000110;-1733,39
01.03.2015;0266018158;18210301000010000110;-3000
01.03.2015;0266018158;18210904010020000110;-259
01.03.2015;0266018158;18210101012020000110;-392,59
01.03.2015;0266018158;18211603010010000140;-450
01.03.2015;0266018158;18210901020040000110;-116,71
01.03.2015;0266018158;18210906010020000110;-400
01.03.2015;0266018253;18210901020040000110;-320,03
01.03.2015;0266018253;18210907052040000110;-1900
01.03.2015;0266018253;18210907052040000110;-3825,64
01.03.2015;0266018253;18210101011010000110;-6804,18
01.03.2015;0266018253;18210101012020000110;-3746,23
01.03.2015;0266018253;18210101011010000110;-2785,27
01.03.2015;0266018253;18210101012020000110;-9090,05
01.03.2015;0266033170;18211603010010000140;-1600
01.03.2015;0266033170;18210101012020000110;-5711
01.03.2015;0266033170;18210301000010000110;-2207,74
01.03.2015;0266033170;18210101011010000110;-635
01.03.2015;0266033170;18210101012020000110;-2462,63
01.03.2015;0266033170;18210301000010000110;-5140,2
01.03.2015;0266033170;18210301000010000110;-1000
01.03.2015;0266033170;18210101011010000110;-273,83
01.03.2015;0266030980;18210301000010000110;-19121
01.03.2015;0266030980;18210301000010000110;-4835,25
01.03.2015;0266030980;18210101012020000110;-1800
01.03.2015;0266030980;18211603010010000140;-2400
01.03.2015;0266030980;18210101011010000110;-200
01.03.2015;0266030980;18210301000010000110;-5286
01.03.2015;4345007205;18210301000010000110;-45583,65
01.03.2015;0266032762;18210502010020000110;-33822,51
01.03.2015;0266032762;18211603010010000140;-400
01.03.2015;0266032762;18210502010020000110;-7852,51
01.03.2015;0266012558;18210904010020000110;-1029,26
01.03.2015;0266032120;18210301000010000110;-450
01.03.2015;0266028029;18210604011020000110;-28900
01.03.2015;0266028029;18210604011020000110;-214,62
01.03.2015;0266019088;18210904010020000110;-250,01
01.03.2015;0266019088;18210101012020000110;-3845
01.03.2015;0266019088;18210101011010000110;-750,96
01.03.2015;0266019088;18210602010020000110;-180,06
01.03.2015;0266019088;18210602010020000110;-127
01.03.2015;0266019088;18210101012020000110;-3789,06
01.03.2015;0266019088;18210901020040000110;-266,66
01.03.2015;0266018366;18210909030080000110;-393,66
01.03.2015;0266028082;18210602010020000110;-167,03
01.03.2015;0266028082;18210909010010000110;-84512,27
01.03.2015;0266028082;18210301000010000110;-37295,09
01.03.2015;0266020566;18210501012010000110;-5717,81
01.03.2015;0266025405;18210101012020000110;-3223
01.03.2015;0266025405;18210101011010000110;-377
01.03.2015;0266025405;18210301000010000110;-9400
01.03.2015;0266025405;18210909010010000110;-115
01.03.2015;0266025405;18211603010010000140;-1250
01.03.2015;0266024666;18210301000010000110;-792
01.03.2015;0266024666;18210602010020000110;-1440,03
01.03.2015;0266024666;18210101012020000110;-293,76
01.03.2015;0266029791;18210101012020000110;-10404,59
01.03.2015;0266029791;18211603010010000140;-600
01.03.2015;0266029791;18210301000010000110;-11216,67
01.03.2015;0266029791;18210101011010000110;-183
